source_id,cab,name,recovery_products,files
24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,Avatar_Female_Size02_Remielle_Ramiel_Ani_Finish_Ex_AirState_End,scalar-full-source,1
24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,acl-database-bulk,scalar-full-source,2
24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,native-object,scalar-full-source,2
24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,streaming-info,scalar-full-source,2
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,4746245725814143902,highest-quality,1
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,817781976616742575,highest-quality,1
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_01,scalar-full-source,1
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_01_End,scalar-full-source,1
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,acl-database-bulk,scalar-full-source,2
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,native-object,scalar-full-source,2
24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,streaming-info,scalar-full-source,2
24427665,CAB-affeae28e2e6c40aad231c8be67c5625,5732312828342584619,highest-quality,1
24427665,CAB-affeae28e2e6c40aad231c8be67c5625,Avatar_Female_Size02_Remielle_Ramiel_Ani_Evade_Front_02,scalar-full-source,1
24427665,CAB-affeae28e2e6c40aad231c8be67c5625,acl-database-bulk,scalar-full-source,1
24427665,CAB-affeae28e2e6c40aad231c8be67c5625,native-object,scalar-full-source,1
24427665,CAB-affeae28e2e6c40aad231c8be67c5625,streaming-info,scalar-full-source,1
24427665,CAB-b499448718588590c861c97055dacef4,2992345940807642564,highest-quality,1
24427665,CAB-b499448718588590c861c97055dacef4,Avatar_Female_Size02_Remielle_Ramiel_Ani_HitFly_Back,scalar-full-source,1
24427665,CAB-b499448718588590c861c97055dacef4,acl-database-bulk,scalar-full-source,1
24427665,CAB-b499448718588590c861c97055dacef4,native-object,scalar-full-source,1
24427665,CAB-b499448718588590c861c97055dacef4,streaming-info,scalar-full-source,1
24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,-397092869794286591,highest-quality,1
24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,Avatar_Female_Size02_Remielle_Ramiel_Ani_Run_Loop_01,scalar-full-source,1
24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,acl-database-bulk,scalar-full-source,1
24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,native-object,scalar-full-source,1
24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,streaming-info,scalar-full-source,1
24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,-6405235845011757593,highest-quality,1
24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill01_AirState_Back,scalar-full-source,1
24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,acl-database-bulk,scalar-full-source,1
24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,native-object,scalar-full-source,1
24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,streaming-info,scalar-full-source,1
24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,-6452968744330655602,highest-quality,1
24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,Avatar_Female_Size02_Remielle_Ramiel_Ani_Run_End,scalar-full-source,1
24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,acl-database-bulk,scalar-full-source,1
24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,native-object,scalar-full-source,1
24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,streaming-info,scalar-full-source,1
24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,5511040316115674163,highest-quality,1
24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,Avatar_Female_Size02_Remielle_Ramiel_Ani_Hit_Shake,scalar-full-source,1
24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,acl-database-bulk,scalar-full-source,1
24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,native-object,scalar-full-source,1
24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,streaming-info,scalar-full-source,1
24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,-6232401724414908619,highest-quality,1
24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill03_AirState_Back,scalar-full-source,1
24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,acl-database-bulk,scalar-full-source,1
24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,native-object,scalar-full-source,1
24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,streaming-info,scalar-full-source,1
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,-8985257679741066179,highest-quality,1
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,2151238523462777693,highest-quality,1
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Normal_03,scalar-full-source,1
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Normal_03_End,scalar-full-source,1
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,acl-database-bulk,scalar-full-source,2
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,native-object,scalar-full-source,2
24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,streaming-info,scalar-full-source,2
24427665,CAB-cac06cd0d3fa01865a77489d196122aa,8672095411886951607,highest-quality,1
24427665,CAB-cac06cd0d3fa01865a77489d196122aa,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill02_AirState_Back,scalar-full-source,1
24427665,CAB-cac06cd0d3fa01865a77489d196122aa,acl-database-bulk,scalar-full-source,1
24427665,CAB-cac06cd0d3fa01865a77489d196122aa,native-object,scalar-full-source,1
24427665,CAB-cac06cd0d3fa01865a77489d196122aa,streaming-info,scalar-full-source,1
24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,9211638345613001166,highest-quality,1
24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,Avatar_Female_Size02_Remielle_Ramiel_Ani_Walk_Loop,scalar-full-source,1
24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,acl-database-bulk,scalar-full-source,1
24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,native-object,scalar-full-source,1
24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,streaming-info,scalar-full-source,1
24427665,CAB-ce3e76318273023b88625f0187b27f2c,-1937549996049901146,highest-quality,1
24427665,CAB-ce3e76318273023b88625f0187b27f2c,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill05_AirState_Back,scalar-full-source,1
24427665,CAB-ce3e76318273023b88625f0187b27f2c,acl-database-bulk,scalar-full-source,1
24427665,CAB-ce3e76318273023b88625f0187b27f2c,native-object,scalar-full-source,1
24427665,CAB-ce3e76318273023b88625f0187b27f2c,streaming-info,scalar-full-source,1
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,-1825731554397375472,highest-quality,1
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,5066492146058701238,highest-quality,1
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_Max02,scalar-full-source,1
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_Max02_End,scalar-full-source,1
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,acl-database-bulk,scalar-full-source,2
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,native-object,scalar-full-source,2
24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,streaming-info,scalar-full-source,2
24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,-3246923103700744534,highest-quality,1
24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,Avatar_Female_Size02_Remielle_Ramiel_Ani_Walk_Start_End,scalar-full-source,1
24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,acl-database-bulk,scalar-full-source,1
24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,native-object,scalar-full-source,1
24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,streaming-info,scalar-full-source,1
24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,-1461716527643530451,highest-quality,1
24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,Avatar_Female_Size02_Remielle_Ramiel_Ani_Hit_H_Back,scalar-full-source,1
24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,acl-database-bulk,scalar-full-source,1
24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,native-object,scalar-full-source,1
24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,streaming-info,scalar-full-source,1
24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,-366731662513794036,highest-quality,1
24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,Avatar_Female_Size02_Remielle_Ramiel_Ani_Evade_to_Run_01,scalar-full-source,1
24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,acl-database-bulk,scalar-full-source,1
24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,native-object,scalar-full-source,1
24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,streaming-info,scalar-full-source,1
24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,3555054614603761825,highest-quality,1
24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_Loop_02,scalar-full-source,1
24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,acl-database-bulk,scalar-full-source,1
24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,native-object,scalar-full-source,1
24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,streaming-info,scalar-full-source,1
24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,3911248316156301007,highest-quality,1
24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,Avatar_Female_Size02_Remielle_Ramiel_Ani_Idle_AFK,scalar-full-source,1
24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,acl-database-bulk,scalar-full-source,1
24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,native-object,scalar-full-source,1
24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,streaming-info,scalar-full-source,1
24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,1689256175334503239,highest-quality,1
24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_Start,scalar-full-source,1
24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,acl-database-bulk,scalar-full-source,1
24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,native-object,scalar-full-source,1
24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,streaming-info,scalar-full-source,1
24427665,CAB-ecc2815124ad0cff8e846018923b53f9,-2126184166931190816,highest-quality,1
24427665,CAB-ecc2815124ad0cff8e846018923b53f9,Avatar_Female_Size02_Remielle_Ramiel_Ani_Walk_End,scalar-full-source,1
24427665,CAB-ecc2815124ad0cff8e846018923b53f9,acl-database-bulk,scalar-full-source,1
24427665,CAB-ecc2815124ad0cff8e846018923b53f9,native-object,scalar-full-source,1
24427665,CAB-ecc2815124ad0cff8e846018923b53f9,streaming-info,scalar-full-source,1
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,-7572505005604289766,highest-quality,1
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,7522915938227069276,highest-quality,1
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Counter,scalar-full-source,1
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Counter_End,scalar-full-source,1
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,acl-database-bulk,scalar-full-source,2
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,native-object,scalar-full-source,2
24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,streaming-info,scalar-full-source,2
24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,-3935912832828085167,highest-quality,1
24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,Avatar_Female_Size02_Remielle_Ramiel_Ani_Death,scalar-full-source,1
24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,acl-database-bulk,scalar-full-source,1
24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,native-object,scalar-full-source,1
24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,streaming-info,scalar-full-source,1
24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,-7683797732903750475,highest-quality,1
24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_End,scalar-full-source,1
24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,acl-database-bulk,scalar-full-source,1
24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,native-object,scalar-full-source,1
24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,streaming-info,scalar-full-source,1
2610841569,CAB-2f046a90429a94efe76223487d692d9c,-4050868662654625245,highest-quality,1
2610841569,CAB-2f046a90429a94efe76223487d692d9c,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Parry_Start,scalar-full-source,1
2610841569,CAB-2f046a90429a94efe76223487d692d9c,acl-database-bulk,scalar-full-source,1
2610841569,CAB-2f046a90429a94efe76223487d692d9c,native-object,scalar-full-source,1
2610841569,CAB-2f046a90429a94efe76223487d692d9c,streaming-info,scalar-full-source,1
2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,4081652107956174172,highest-quality,1
2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,Avatar_Female_Size02_Remielle_Ani_AC_Gliding01_Loop,scalar-full-source,1
2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,acl-database-bulk,scalar-full-source,1
2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,native-object,scalar-full-source,1
2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,streaming-info,scalar-full-source,1
2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,5586574592901943473,highest-quality,1
2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Boost_Loop,scalar-full-source,1
2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,acl-database-bulk,scalar-full-source,1
2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,native-object,scalar-full-source,1
2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,streaming-info,scalar-full-source,1
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,-4421204476606405950,highest-quality,1
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,5032552157431355752,highest-quality,1
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Parry_B_L,scalar-full-source,1
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Parry_B_L_End,scalar-full-source,1
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,acl-database-bulk,scalar-full-source,2
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,native-object,scalar-full-source,2
2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,streaming-info,scalar-full-source,2
2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,-411820385411962245,highest-quality,1
2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Hit_F_R,scalar-full-source,1
2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,acl-database-bulk,scalar-full-source,1
2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,native-object,scalar-full-source,1
2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,streaming-info,scalar-full-source,1
2610841569,CAB-964265b72d94f57a0f60c5189c45839c,8651231539738646909,highest-quality,1
2610841569,CAB-964265b72d94f57a0f60c5189c45839c,Avatar_Female_Size02_Remielle_Ani_AC_TurnLeft_Loop,scalar-full-source,1
2610841569,CAB-964265b72d94f57a0f60c5189c45839c,acl-database-bulk,scalar-full-source,1
2610841569,CAB-964265b72d94f57a0f60c5189c45839c,native-object,scalar-full-source,1
2610841569,CAB-964265b72d94f57a0f60c5189c45839c,streaming-info,scalar-full-source,1
2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,-8255307485684559138,highest-quality,1
2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Boost_R_Start,scalar-full-source,1
2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,acl-database-bulk,scalar-full-source,1
2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,native-object,scalar-full-source,1
2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,streaming-info,scalar-full-source,1
2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,-912985863855289716,highest-quality,1
2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,Avatar_Female_Size02_Remielle_Ani_AC_TurnRight_Loop,scalar-full-source,1
2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,acl-database-bulk,scalar-full-source,1
2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,native-object,scalar-full-source,1
2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,streaming-info,scalar-full-source,1
2628649539,CAB-1893c7216097f16e67ca22228a1b7717,Eff_RemielleOrigin_Attack_ExQTE_Start_36_Wind,scalar-full-source|standalone-native,2
2628649539,CAB-1893c7216097f16e67ca22228a1b7717,native-object,scalar-full-source,1
2628649539,CAB-2988e5c7b61d4e229d008758003eee1a,Eff_RemielleOrigin_Attack_ExSpecial_10_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-2988e5c7b61d4e229d008758003eee1a,native-object,scalar-full-source,1
2628649539,CAB-2e51fa9605a481767a87bc33b5d1b24e,Eff_RemielleOrigin_Attack_Normal_04_04_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-2e51fa9605a481767a87bc33b5d1b24e,native-object,scalar-full-source,1
2628649539,CAB-35c42486ad0468a8125ac4f60bf09e29,Eff_RemielleOrigin_SwitchIn_Attack_Ex_Start_02_Glow,scalar-full-source|standalone-native,2
2628649539,CAB-35c42486ad0468a8125ac4f60bf09e29,native-object,scalar-full-source,1
2628649539,CAB-469bb140dddfc9f777123d363e1b8cc2,Eff_RemielleOrigin_Attack_ExQTE_Start_39_Wind,scalar-full-source|standalone-native,2
2628649539,CAB-469bb140dddfc9f777123d363e1b8cc2,native-object,scalar-full-source,1
2628649539,CAB-4d20324ad6491c133fb93dc3e610b23b,Eff_RemielleOrigin_Attack_ExSpecial_23_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-4d20324ad6491c133fb93dc3e610b23b,native-object,scalar-full-source,1
2628649539,CAB-5e105c8498533f279cba05a64cda0b2f,Eff_RemielleOrigin_Attack_ExQTE_Start_33_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-5e105c8498533f279cba05a64cda0b2f,native-object,scalar-full-source,1
2628649539,CAB-6b888d658688f7e7c76f91d55b1b64e5,Eff_RemielleOrigin_Attack_ExQTE_Start_24_Aura,scalar-full-source|standalone-native,2
2628649539,CAB-6b888d658688f7e7c76f91d55b1b64e5,native-object,scalar-full-source,1
2628649539,CAB-6cffaf02172fb3627464caaf2a4868f7,Eff_RemielleOrigin_Attack_ExSpecial_33_Dust,scalar-full-source|standalone-native,2
2628649539,CAB-6cffaf02172fb3627464caaf2a4868f7,native-object,scalar-full-source,1
2628649539,CAB-7cd01990e4c2d6efffef8da58974970e,Eff_RemielleOrigin_Attack_ExQTE_Start_32_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-7cd01990e4c2d6efffef8da58974970e,native-object,scalar-full-source,1
2628649539,CAB-8e843d253c5a2b788d9c5a4907eeec64,Eff_RemielleOrigin_Attack_ExQTE_Start_43_Line,scalar-full-source|standalone-native,2
2628649539,CAB-8e843d253c5a2b788d9c5a4907eeec64,native-object,scalar-full-source,1
2628649539,CAB-96c10946d350313000e6bfcc57c63560,Eff_RemielleOrigin_Attack_ExQTE_Start_34_Flash,scalar-full-source|standalone-native,2
2628649539,CAB-96c10946d350313000e6bfcc57c63560,native-object,scalar-full-source,1
2628649539,CAB-ae9873df44c0867e7066a45b9f9dbbc1,Eff_RemielleOrigin_Attack_ExSpecial_24_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-ae9873df44c0867e7066a45b9f9dbbc1,native-object,scalar-full-source,1
2628649539,CAB-b3ed84f77ab92569d5fd5d3e651efdde,Eff_RemielleOrigin_SwitchIn_Attack_Ex_Start_23_Aura,scalar-full-source|standalone-native,2
2628649539,CAB-b3ed84f77ab92569d5fd5d3e651efdde,native-object,scalar-full-source,1
2628649539,CAB-b6e0cdfc5ed7ad6da31aa1dd6d7f1df3,Eff_RemielleOrigin_Attack_ExQTE_Start_40_Wind,scalar-full-source|standalone-native,2
2628649539,CAB-b6e0cdfc5ed7ad6da31aa1dd6d7f1df3,native-object,scalar-full-source,1
2628649539,CAB-c01234435ae6754b19e4ba1167118dfc,Eff_RemielleOrigin_Attack_ExSpecial_07_Trail,scalar-full-source|standalone-native,2
2628649539,CAB-c01234435ae6754b19e4ba1167118dfc,native-object,scalar-full-source,1
2628649539,CAB-e94afef84db973c5a6f119a9fd59c90e,Eff_RemielleOrigin_Attack_ExQTE_Start_41_Wind,scalar-full-source|standalone-native,2
2628649539,CAB-e94afef84db973c5a6f119a9fd59c90e,native-object,scalar-full-source,1
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,-7694202204963503413,highest-quality,1
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,8561267113550060042,highest-quality,1
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,Avatar_Female_Size02_Remielle_Origin_Ani_Skill02_AirState_Back,scalar-full-source,1
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Skill02_AirState_Back,scalar-full-source,1
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,acl-database-bulk,scalar-full-source,2
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,native-object,scalar-full-source,2
2644159928,CAB-21ac22c6737426f9c39e444f6f0e50de,streaming-info,scalar-full-source,2
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,-4075304502098626112,highest-quality,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,-4558440314496780126,highest-quality,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,-5692307621512276811,highest-quality,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,7402350476341619544,highest-quality,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Rush,scalar-full-source,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_Rush_End,scalar-full-source,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Rush,scalar-full-source,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_Rush_End,scalar-full-source,1
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,acl-database-bulk,scalar-full-source,4
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,native-object,scalar-full-source,4
2644159928,CAB-23dc2aff50dcc333b62e75a00b19f44e,streaming-info,scalar-full-source,4
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,-2783953787026959017,highest-quality,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,-5535912060542682862,highest-quality,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,125864610036234915,highest-quality,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,9027952041783912923,highest-quality,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ParryAid_H,scalar-full-source,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,Avatar_Female_Size02_Remielle_Origin_Ani_Attack_ParryAid_H_End,scalar-full-source,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ParryAid_H,scalar-full-source,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Attack_ParryAid_H_End,scalar-full-source,1
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,acl-database-bulk,scalar-full-source,4
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,native-object,scalar-full-source,4
2644159928,CAB-2f1484948498c25d28dc4cd394c07627,streaming-info,scalar-full-source,4
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,4185212377489378288,highest-quality,1
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,4371563076846693618,highest-quality,1
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,Avatar_Female_Size02_Remielle_Origin_Ani_Idle_AirState_Front_Loop,scalar-full-source,1
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Idle_AirState_Front_Loop,scalar-full-source,1
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,acl-database-bulk,scalar-full-source,2
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,native-object,scalar-full-source,2
2644159928,CAB-4acab430bbfe5bd8c384671b77382613,streaming-info,scalar-full-source,2
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,-2268502237340574546,highest-quality,1
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,4544877087024896898,highest-quality,1
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,Avatar_Female_Size02_Remielle_Origin_Ani_Idle_AFK,scalar-full-source,1
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Idle_AFK,scalar-full-source,1
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,acl-database-bulk,scalar-full-source,2
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,native-object,scalar-full-source,2
2644159928,CAB-551d7d2611f6e6559c0554b8ea0550c2,streaming-info,scalar-full-source,2
2644159928,CAB-c4f8350472212923ad4c63900277324e,-7770143892294656706,highest-quality,1
2644159928,CAB-c4f8350472212923ad4c63900277324e,6127760193621929348,highest-quality,1
2644159928,CAB-c4f8350472212923ad4c63900277324e,Avatar_Female_Size02_Remielle_Origin_Ani_Dash_End,scalar-full-source,1
2644159928,CAB-c4f8350472212923ad4c63900277324e,Avatar_Female_Size02_Remielle_Origin_Default_Ani_Dash_End,scalar-full-source,1
