tier,source_id,cab,file,size
scalar-full-source,24427665,CAB-87b041ee67052d246c6db5312981185f,native-object.raw,33448
scalar-full-source,24427665,CAB-87b041ee67052d246c6db5312981185f,streaming-info.json,334
scalar-full-source,24427665,CAB-88ec486042300a04ea40525a3857691f,acl-database-bulk.bin,16555
scalar-full-source,24427665,CAB-88ec486042300a04ea40525a3857691f,Avatar_Female_Size02_Remielle_Ramiel_Ani_SwitchIn_Attack_Ex.json,265572
scalar-full-source,24427665,CAB-88ec486042300a04ea40525a3857691f,native-object.raw,45472
scalar-full-source,24427665,CAB-88ec486042300a04ea40525a3857691f,streaming-info.json,335
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,acl-database-bulk.bin,9928
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_ExSpecial.json,249194
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,native-object.raw,33216
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,streaming-info.json,334
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,acl-database-bulk.bin,8221
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_ExSpecial_End.json,249808
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,native-object.raw,33748
scalar-full-source,24427665,CAB-92d525fe3e1d7bf0885b78cb1859f18c,streaming-info.json,337
scalar-full-source,24427665,CAB-93554dfdbe0e25e5c05e77bc59396423,acl-database-bulk.bin,6768
scalar-full-source,24427665,CAB-93554dfdbe0e25e5c05e77bc59396423,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_Evade.json,246567
scalar-full-source,24427665,CAB-93554dfdbe0e25e5c05e77bc59396423,native-object.raw,31224
scalar-full-source,24427665,CAB-93554dfdbe0e25e5c05e77bc59396423,streaming-info.json,334
scalar-full-source,24427665,CAB-98c2e60af5d14b44021facea3e3c69e2,acl-database-bulk.bin,5745
scalar-full-source,24427665,CAB-98c2e60af5d14b44021facea3e3c69e2,Avatar_Female_Size02_Remielle_Ramiel_Ani_Idle_AirState_Back_Loop.json,244533
scalar-full-source,24427665,CAB-98c2e60af5d14b44021facea3e3c69e2,native-object.raw,29588
scalar-full-source,24427665,CAB-98c2e60af5d14b44021facea3e3c69e2,streaming-info.json,334
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,acl-database-bulk.bin,8908
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_01_End.json,250450
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,native-object.raw,34096
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,streaming-info.json,334
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,acl-database-bulk.bin,7921
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_01.json,247933
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,native-object.raw,32076
scalar-full-source,24427665,CAB-9ec278c9d02524bb90528bd98e75a77a,streaming-info.json,337
scalar-full-source,24427665,CAB-a3dce42833c2cfcd39a8d1680a12dc89,acl-database-bulk.bin,8631
scalar-full-source,24427665,CAB-a3dce42833c2cfcd39a8d1680a12dc89,Avatar_Female_Size02_Remielle_Ramiel_Ani_Start_AirState_Back.json,249706
scalar-full-source,24427665,CAB-a3dce42833c2cfcd39a8d1680a12dc89,native-object.raw,33520
scalar-full-source,24427665,CAB-a3dce42833c2cfcd39a8d1680a12dc89,streaming-info.json,334
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,acl-database-bulk.bin,6455
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,Avatar_Female_Size02_Remielle_Ramiel_Ani_Finish_Ex_AirState.json,246653
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,native-object.raw,31200
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,streaming-info.json,334
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,acl-database-bulk.bin,11194
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,Avatar_Female_Size02_Remielle_Ramiel_Ani_Finish_Ex_AirState_End.json,255118
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,native-object.raw,37636
scalar-full-source,24427665,CAB-a534ffa5a02f6397a9abcd2153daf538,streaming-info.json,338
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,acl-database-bulk.bin,6934
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_01.json,245368
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,native-object.raw,30368
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,streaming-info.json,337
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,acl-database-bulk.bin,4151
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_01_End.json,242836
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,native-object.raw,28340
scalar-full-source,24427665,CAB-a9935740a3d2fe08f7fef3f0e0382e27,streaming-info.json,334
scalar-full-source,24427665,CAB-affeae28e2e6c40aad231c8be67c5625,acl-database-bulk.bin,11753
scalar-full-source,24427665,CAB-affeae28e2e6c40aad231c8be67c5625,Avatar_Female_Size02_Remielle_Ramiel_Ani_Evade_Front_02.json,258836
scalar-full-source,24427665,CAB-affeae28e2e6c40aad231c8be67c5625,native-object.raw,40284
scalar-full-source,24427665,CAB-affeae28e2e6c40aad231c8be67c5625,streaming-info.json,335
scalar-full-source,24427665,CAB-b499448718588590c861c97055dacef4,acl-database-bulk.bin,12005
scalar-full-source,24427665,CAB-b499448718588590c861c97055dacef4,Avatar_Female_Size02_Remielle_Ramiel_Ani_HitFly_Back.json,255362
scalar-full-source,24427665,CAB-b499448718588590c861c97055dacef4,native-object.raw,37880
scalar-full-source,24427665,CAB-b499448718588590c861c97055dacef4,streaming-info.json,335
scalar-full-source,24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,acl-database-bulk.bin,6572
scalar-full-source,24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,Avatar_Female_Size02_Remielle_Ramiel_Ani_Run_Loop_01.json,245899
scalar-full-source,24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,native-object.raw,30552
scalar-full-source,24427665,CAB-ba0d49dd75d1c23c9a2a72a894a53cd5,streaming-info.json,334
scalar-full-source,24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,acl-database-bulk.bin,7590
scalar-full-source,24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill01_AirState_Back.json,248964
scalar-full-source,24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,native-object.raw,32868
scalar-full-source,24427665,CAB-c0a1680e263c9e4932b78b9d22e22bf7,streaming-info.json,334
scalar-full-source,24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,acl-database-bulk.bin,11181
scalar-full-source,24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,Avatar_Female_Size02_Remielle_Ramiel_Ani_Run_End.json,256949
scalar-full-source,24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,native-object.raw,38996
scalar-full-source,24427665,CAB-c2ac28c6a07734d9f7288025b4150b01,streaming-info.json,335
scalar-full-source,24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,acl-database-bulk.bin,863
scalar-full-source,24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,Avatar_Female_Size02_Remielle_Ramiel_Ani_Hit_Shake.json,255960
scalar-full-source,24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,native-object.raw,27336
scalar-full-source,24427665,CAB-c32cb6c7f06c22d167415e895136f4aa,streaming-info.json,333
scalar-full-source,24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,acl-database-bulk.bin,9576
scalar-full-source,24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill03_AirState_Back.json,251895
scalar-full-source,24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,native-object.raw,35204
scalar-full-source,24427665,CAB-c5d1785cb68effc50426daa7f17e1bcb,streaming-info.json,334
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,acl-database-bulk.bin,7133
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Normal_03.json,245578
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,native-object.raw,30336
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,streaming-info.json,334
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,acl-database-bulk.bin,7891
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Normal_03_End.json,249305
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,native-object.raw,33156
scalar-full-source,24427665,CAB-c5f904086cc7b8f3ff9f9c1261870060,streaming-info.json,337
scalar-full-source,24427665,CAB-cac06cd0d3fa01865a77489d196122aa,acl-database-bulk.bin,12215
scalar-full-source,24427665,CAB-cac06cd0d3fa01865a77489d196122aa,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill02_AirState_Back.json,255787
scalar-full-source,24427665,CAB-cac06cd0d3fa01865a77489d196122aa,native-object.raw,38020
scalar-full-source,24427665,CAB-cac06cd0d3fa01865a77489d196122aa,streaming-info.json,335
scalar-full-source,24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,acl-database-bulk.bin,2318
scalar-full-source,24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,Avatar_Female_Size02_Remielle_Ramiel_Ani_Walk_Loop.json,238324
scalar-full-source,24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,native-object.raw,24824
scalar-full-source,24427665,CAB-cd00ee2eb20ab6c476559532d9dfca1c,streaming-info.json,334
scalar-full-source,24427665,CAB-ce3e76318273023b88625f0187b27f2c,acl-database-bulk.bin,11590
scalar-full-source,24427665,CAB-ce3e76318273023b88625f0187b27f2c,Avatar_Female_Size02_Remielle_Ramiel_Ani_Skill05_AirState_Back.json,254798
scalar-full-source,24427665,CAB-ce3e76318273023b88625f0187b27f2c,native-object.raw,37316
scalar-full-source,24427665,CAB-ce3e76318273023b88625f0187b27f2c,streaming-info.json,335
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,acl-database-bulk.bin,9341
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_Max02_End.json,252796
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,native-object.raw,35832
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,streaming-info.json,334
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,acl-database-bulk.bin,3266
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Burst_Ex_Max02.json,239097
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,native-object.raw,25732
scalar-full-source,24427665,CAB-ceee39edb4038a17aa06dd8eac541f58,streaming-info.json,337
scalar-full-source,24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,acl-database-bulk.bin,10959
scalar-full-source,24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,Avatar_Female_Size02_Remielle_Ramiel_Ani_Walk_Start_End.json,256249
scalar-full-source,24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,native-object.raw,38332
scalar-full-source,24427665,CAB-d2ff33d8cb9ca5cfe6b7510b762a2dd8,streaming-info.json,335
scalar-full-source,24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,acl-database-bulk.bin,10501
scalar-full-source,24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,Avatar_Female_Size02_Remielle_Ramiel_Ani_Hit_H_Back.json,253921
scalar-full-source,24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,native-object.raw,36536
scalar-full-source,24427665,CAB-d90fd2b98f9a235b6889b3c41f2728b8,streaming-info.json,335
scalar-full-source,24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,acl-database-bulk.bin,7498
scalar-full-source,24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,Avatar_Female_Size02_Remielle_Ramiel_Ani_Evade_to_Run_01.json,247771
scalar-full-source,24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,native-object.raw,31948
scalar-full-source,24427665,CAB-dd8b1556f55531aa402da8ef33bb3d48,streaming-info.json,334
scalar-full-source,24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,acl-database-bulk.bin,6451
scalar-full-source,24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_Loop_02.json,246622
scalar-full-source,24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,native-object.raw,31196
scalar-full-source,24427665,CAB-e0cc836d9878c49b403656173d3ad4ac,streaming-info.json,334
scalar-full-source,24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,acl-database-bulk.bin,23311
scalar-full-source,24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,Avatar_Female_Size02_Remielle_Ramiel_Ani_Idle_AFK.json,284264
scalar-full-source,24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,native-object.raw,59256
scalar-full-source,24427665,CAB-ea8c2bf3fa2a7e391ad9b0e58d6842b2,streaming-info.json,335
scalar-full-source,24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,acl-database-bulk.bin,7694
scalar-full-source,24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_Start.json,248231
scalar-full-source,24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,native-object.raw,32408
scalar-full-source,24427665,CAB-eb2489e62b0b3b6cc7e5ab54afdd1be9,streaming-info.json,334
scalar-full-source,24427665,CAB-ecc2815124ad0cff8e846018923b53f9,acl-database-bulk.bin,11254
scalar-full-source,24427665,CAB-ecc2815124ad0cff8e846018923b53f9,Avatar_Female_Size02_Remielle_Ramiel_Ani_Walk_End.json,256259
scalar-full-source,24427665,CAB-ecc2815124ad0cff8e846018923b53f9,native-object.raw,38408
scalar-full-source,24427665,CAB-ecc2815124ad0cff8e846018923b53f9,streaming-info.json,335
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,acl-database-bulk.bin,8684
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Counter_End.json,251485
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,native-object.raw,34912
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,streaming-info.json,334
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,acl-database-bulk.bin,3884
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,Avatar_Female_Size02_Remielle_Ramiel_Ani_Attack_Counter.json,241308
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,native-object.raw,27084
scalar-full-source,24427665,CAB-ed73103d008dd1ea360e7dbeab7781f5,streaming-info.json,337
scalar-full-source,24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,acl-database-bulk.bin,6131
scalar-full-source,24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,Avatar_Female_Size02_Remielle_Ramiel_Ani_Death.json,246460
scalar-full-source,24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,native-object.raw,30932
scalar-full-source,24427665,CAB-f32c73965c51c6a59dcb4df608bc3ee6,streaming-info.json,337
scalar-full-source,24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,acl-database-bulk.bin,11296
scalar-full-source,24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,Avatar_Female_Size02_Remielle_Ramiel_Ani_Dash_End.json,257213
scalar-full-source,24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,native-object.raw,39144
scalar-full-source,24427665,CAB-fbb435fbef9eff693bbdce778c979fc8,streaming-info.json,335
scalar-full-source,2610841569,CAB-2f046a90429a94efe76223487d692d9c,acl-database-bulk.bin,378466
scalar-full-source,2610841569,CAB-2f046a90429a94efe76223487d692d9c,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Parry_Start.json,1406774
scalar-full-source,2610841569,CAB-2f046a90429a94efe76223487d692d9c,native-object.raw,233092
scalar-full-source,2610841569,CAB-2f046a90429a94efe76223487d692d9c,streaming-info.json,337
scalar-full-source,2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,acl-database-bulk.bin,330108
scalar-full-source,2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,Avatar_Female_Size02_Remielle_Ani_AC_Gliding01_Loop.json,1382231
scalar-full-source,2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,native-object.raw,217764
scalar-full-source,2610841569,CAB-3d445de816acf18a0dc25198fea80a1f,streaming-info.json,337
scalar-full-source,2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,acl-database-bulk.bin,335732
scalar-full-source,2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Boost_Loop.json,1367642
scalar-full-source,2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,native-object.raw,221020
scalar-full-source,2610841569,CAB-601e5a621ea301ca8efd7e2f6dd3422d,streaming-info.json,337
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,acl-database-bulk.bin,127499
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Parry_B_L.json,1073570
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,native-object.raw,138952
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,streaming-info.json,337
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,acl-database-bulk.bin,366732
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Parry_B_L_End.json,1159749
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,native-object.raw,208528
scalar-full-source,2610841569,CAB-6d11bce2e2ebe73d72053942f75ffea5,streaming-info.json,342
scalar-full-source,2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,acl-database-bulk.bin,418280
scalar-full-source,2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Hit_F_R.json,1429283
scalar-full-source,2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,native-object.raw,250220
scalar-full-source,2610841569,CAB-7d698f00ce0637c53a95dd596c0a3040,streaming-info.json,337
scalar-full-source,2610841569,CAB-964265b72d94f57a0f60c5189c45839c,acl-database-bulk.bin,331303
scalar-full-source,2610841569,CAB-964265b72d94f57a0f60c5189c45839c,Avatar_Female_Size02_Remielle_Ani_AC_TurnLeft_Loop.json,1382137
scalar-full-source,2610841569,CAB-964265b72d94f57a0f60c5189c45839c,native-object.raw,217956
scalar-full-source,2610841569,CAB-964265b72d94f57a0f60c5189c45839c,streaming-info.json,337
scalar-full-source,2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,acl-database-bulk.bin,383472
scalar-full-source,2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,Avatar_Female_Size02_Remielle_Origin_Ani_AC_Boost_R_Start.json,1389608
scalar-full-source,2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,native-object.raw,235232
scalar-full-source,2610841569,CAB-c33dfb09f70c9b9a6323cbc5cea54e33,streaming-info.json,337
scalar-full-source,2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,acl-database-bulk.bin,329642
scalar-full-source,2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,Avatar_Female_Size02_Remielle_Ani_AC_TurnRight_Loop.json,1382081
scalar-full-source,2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,native-object.raw,218132
scalar-full-source,2610841569,CAB-dde6ea269dd6ca00ed59810c548dbcc9,streaming-info.json,337
scalar-full-source,2628649539,CAB-1893c7216097f16e67ca22228a1b7717,Eff_RemielleOrigin_Attack_ExQTE_Start_36_Wind.json,27625
scalar-full-source,2628649539,CAB-1893c7216097f16e67ca22228a1b7717,native-object.raw,3340
scalar-full-source,2628649539,CAB-2988e5c7b61d4e229d008758003eee1a,Eff_RemielleOrigin_Attack_ExSpecial_10_Trail.json,65894
scalar-full-source,2628649539,CAB-2988e5c7b61d4e229d008758003eee1a,native-object.raw,7224
scalar-full-source,2628649539,CAB-2e51fa9605a481767a87bc33b5d1b24e,Eff_RemielleOrigin_Attack_Normal_04_04_Trail.json,20828
scalar-full-source,2628649539,CAB-2e51fa9605a481767a87bc33b5d1b24e,native-object.raw,2644
scalar-full-source,2628649539,CAB-35c42486ad0468a8125ac4f60bf09e29,Eff_RemielleOrigin_SwitchIn_Attack_Ex_Start_02_Glow.json,47243
scalar-full-source,2628649539,CAB-35c42486ad0468a8125ac4f60bf09e29,native-object.raw,5152
scalar-full-source,2628649539,CAB-469bb140dddfc9f777123d363e1b8cc2,Eff_RemielleOrigin_Attack_ExQTE_Start_39_Wind.json,18893
scalar-full-source,2628649539,CAB-469bb140dddfc9f777123d363e1b8cc2,native-object.raw,2448
scalar-full-source,2628649539,CAB-4d20324ad6491c133fb93dc3e610b23b,Eff_RemielleOrigin_Attack_ExSpecial_23_Trail.json,26195
scalar-full-source,2628649539,CAB-4d20324ad6491c133fb93dc3e610b23b,native-object.raw,3160
scalar-full-source,2628649539,CAB-5e105c8498533f279cba05a64cda0b2f,Eff_RemielleOrigin_Attack_ExQTE_Start_33_Trail.json,24887
